Row ID,Order ID,Order Date,Shipped Date,City,Country,Category,Sub-Category,Product ID,Product Name,Customer ID,Customer Name,Segment,Sales,Quantity,Discount,Profit,Region,State
8733,CA-2017-116988,03-08-2017,04-08-2017,Seattle,United States,Office Supplies,Paper,OFF-PA-10003848,Xerox 1997,PW-19030,Pauline Webber,Corporate,19.44,3,0,9.3312,West,Washington
8734,CA-2017-116988,31-10-2015,31-10-2015,Seattle,United States,Furniture,Furnishings,FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,PW-19030,Pauline Webber,Corporate,126.3,3,0,40.416,West,Washington
8735,CA-2017-116988,19-03-2016,21-03-2016,Seattle,United States,Technology,Accessories,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,PW-19030,Pauline Webber,Corporate,1287.45,5,0,244.6155,West,Washington
8736,US-2014-169390,23-12-2016,24-12-2016,New York City,United States,Office Supplies,Storage,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,CS-12250,Chris Selesnick,Corporate,64.96,4,0,9.744,East,New York
8737,CA-2016-168774,31-08-2015,02-09-2015,Woodbury,United States,Office Supplies,Storage,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",RP-19855,Roy Phan,Corporate,535.41,3,0,160.623,Central,Minnesota
8738,CA-2017-161592,27-09-2016,03-10-2016,Chattanooga,United States,Office Supplies,Binders,OFF-BI-10003669,3M Organizer Strips,CS-12175,Charles Sheldon,Corporate,8.1,5,0.7,-5.94,South,Tennessee
8739,US-2017-131961,16-04-2017,20-04-2017,Philadelphia,United States,Office Supplies,Art,OFF-AR-10004441,BIC Brite Liner Highlighters,MJ-17740,Max Jones,Consumer,13.248,4,0.2,3.6432,East,Pennsylvania
8740,US-2017-131961,26-09-2016,01-10-2016,Philadelphia,United States,Technology,Phones,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,MJ-17740,Max Jones,Consumer,83.988,2,0.4,-20.997,East,Pennsylvania
8741,CA-2016-102498,17-07-2015,19-07-2015,Lafayette,United States,Office Supplies,Art,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,JG-15160,James Galang,Consumer,73.2,5,0,21.228,South,Louisiana
8742,CA-2015-113222,12-04-2014,17-04-2014,Lawrence,United States,Office Supplies,Binders,OFF-BI-10001890,Avery Poly Binder Pockets,AG-10765,Anthony Garverick,Home Office,10.74,3,0,5.1552,Central,Indiana
8743,US-2015-144771,25-09-2014,30-09-2014,Hillsboro,United States,Furniture,Furnishings,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,CK-12205,Chloris Kastensmidt,Consumer,11.032,1,0.2,3.0338,West,Oregon
8744,US-2015-144771,17-11-2017,23-11-2017,Hillsboro,United States,Technology,Accessories,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,CK-12205,Chloris Kastensmidt,Consumer,53.04,3,0.2,-4.641,West,Oregon
8745,CA-2015-162376,03-10-2015,08-10-2015,Cambridge,United States,Office Supplies,Art,OFF-AR-10003056,Newell 341,HD-14785,Harold Dahlen,Home Office,17.12,4,0,4.9648,East,Massachusetts
8746,CA-2015-162376,27-04-2017,01-05-2017,Cambridge,United States,Office Supplies,Paper,OFF-PA-10000300,Xerox 1936,HD-14785,Harold Dahlen,Home Office,59.94,3,0,28.1718,East,Massachusetts
8747,CA-2017-128076,23-09-2017,29-09-2017,San Diego,United States,Furniture,Furnishings,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,BO-11350,Bill Overfelt,Corporate,210.58,2,0,12.6348,West,California
8748,CA-2017-128076,23-09-2014,28-09-2014,San Diego,United States,Office Supplies,Binders,OFF-BI-10003638,GBC Durable Plastic Covers,BO-11350,Bill Overfelt,Corporate,30.96,2,0.2,10.062,West,California
8749,CA-2017-128076,31-01-2014,02-02-2014,San Diego,United States,Technology,Machines,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",BO-11350,Bill Overfelt,Corporate,239.984,2,0.2,38.9974,West,California
8750,US-2015-163825,20-06-2014,24-06-2014,New York City,United States,Office Supplies,Binders,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,LC-16885,Lena Creighton,Consumer,3050.376,3,0.2,1143.891,East,New York
8751,US-2015-163825,04-09-2017,06-09-2017,New York City,United States,Technology,Phones,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,LC-16885,Lena Creighton,Consumer,133.98,2,0,33.495,East,New York
8752,CA-2016-105662,28-10-2014,31-10-2014,Tallahassee,United States,Office Supplies,Paper,OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",RB-19465,Rick Bensley,Home Office,93.248,4,0.2,31.4712,South,Florida
8753,CA-2016-105662,05-04-2015,10-04-2015,Tallahassee,United States,Technology,Phones,TEC-PH-10001198,Avaya 4621SW VoIP phone,RB-19465,Rick Bensley,Home Office,177.48,3,0.2,19.9665,South,Florida
8754,CA-2017-152198,14-03-2016,17-03-2016,Toledo,United States,Office Supplies,Labels,OFF-LA-10000443,Avery 501,JD-16015,Joy Daniels,Consumer,17.712,6,0.2,5.9778,East,Ohio
8755,CA-2017-152198,17-04-2016,21-04-2016,Toledo,United States,Office Supplies,Binders,OFF-BI-10003669,3M Organizer Strips,JD-16015,Joy Daniels,Consumer,4.86,3,0.7,-3.564,East,Ohio
8756,CA-2017-152198,27-10-2017,28-10-2017,Toledo,United States,Office Supplies,Binders,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",JD-16015,Joy Daniels,Consumer,6.258,2,0.7,-5.215,East,Ohio
8757,CA-2016-114307,28-08-2016,31-08-2016,Columbia,United States,Office Supplies,Appliances,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,MF-17665,Maureen Fritzler,Corporate,37.68,2,0,10.5504,East,Maryland
8758,CA-2016-114307,01-04-2017,03-04-2017,Columbia,United States,Office Supplies,Paper,OFF-PA-10004100,Xerox 216,MF-17665,Maureen Fritzler,Corporate,51.84,8,0,24.8832,East,Maryland
8759,CA-2016-114307,05-11-2016,09-11-2016,Columbia,United States,Furniture,Furnishings,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",MF-17665,Maureen Fritzler,Corporate,27.42,3,0,9.3228,East,Maryland
8760,CA-2016-114307,21-11-2015,26-11-2015,Columbia,United States,Office Supplies,Binders,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,MF-17665,Maureen Fritzler,Corporate,5.4,3,0,2.592,East,Maryland
8761,CA-2016-159891,20-07-2015,27-07-2015,Atlanta,United States,Office Supplies,Binders,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,BF-11170,Ben Ferrer,Home Office,1270.99,1,0,635.495,South,Georgia
8762,CA-2016-159891,20-07-2015,27-07-2015,Atlanta,United States,Office Supplies,Envelopes,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",BF-11170,Ben Ferrer,Home Office,125.36,8,0,58.9192,South,Georgia
8763,CA-2016-112578,04-07-2016,06-07-2016,Sacramento,United States,Office Supplies,Storage,OFF-ST-10003722,Project Tote Personal File,FO-14305,Frank Olsen,Consumer,14.03,1,0,4.0687,West,California
8764,CA-2016-112578,18-06-2017,23-06-2017,Sacramento,United States,Office Supplies,Supplies,OFF-SU-10002557,Fiskars Spring-Action Scissors,FO-14305,Frank Olsen,Consumer,27.96,2,0,7.2696,West,California
8765,CA-2015-107083,21-08-2015,26-08-2015,Fort Worth,United States,Office Supplies,Art,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",BB-11545,Brenda Bowman,Corporate,5.344,2,0.2,0.7348,Central,Texas
8766,CA-2015-107083,06-05-2017,11-05-2017,Fort Worth,United States,Office Supplies,Binders,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,BB-11545,Brenda Bowman,Corporate,1.696,2,0.8,-2.544,Central,Texas
8767,CA-2015-107083,29-08-2016,03-09-2016,Fort Worth,United States,Office Supplies,Appliances,OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,BB-11545,Brenda Bowman,Corporate,24.588,3,0.8,-67.617,Central,Texas
8768,CA-2015-107083,11-12-2015,16-12-2015,Fort Worth,United States,Office Supplies,Binders,OFF-BI-10002194,Cardinal Hold-It CD Pocket,BB-11545,Brenda Bowman,Corporate,7.98,5,0.8,-13.167,Central,Texas
8769,CA-2015-151722,13-01-2014,18-01-2014,Columbus,United States,Technology,Accessories,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,IL-15100,Ivan Liston,Consumer,288,4,0.2,57.6,East,Ohio
8770,CA-2016-151148,11-05-2017,13-05-2017,Louisville,United States,Technology,Phones,TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,PO-19180,Philisse Overcash,Home Office,146.952,3,0.2,9.1845,West,Colorado
8771,CA-2016-151148,03-01-2015,08-01-2015,Louisville,United States,Furniture,Chairs,FUR-CH-10002304,"Global Stack Chair without Arms, Black",PO-19180,Philisse Overcash,Home Office,83.136,4,0.2,5.196,West,Colorado
8772,CA-2017-115882,25-11-2017,29-11-2017,Raleigh,United States,Office Supplies,Appliances,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,DB-13555,Dorothy Badders,Corporate,942.784,4,0.2,94.2784,South,North Carolina
8773,CA-2017-115882,19-10-2017,24-10-2017,Raleigh,United States,Office Supplies,Paper,OFF-PA-10001125,Xerox 1988,DB-13555,Dorothy Badders,Corporate,74.352,3,0.2,23.235,South,North Carolina
8774,CA-2015-132276,05-05-2017,06-05-2017,New York City,United States,Office Supplies,Appliances,OFF-AP-10000804,Hoover Portapower Portable Vacuum,LC-16960,Lindsay Castell,Home Office,26.88,6,0,6.72,East,New York
8775,CA-2015-132276,09-04-2016,14-04-2016,New York City,United States,Office Supplies,Binders,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,LC-16960,Lindsay Castell,Home Office,10.896,2,0.2,3.8136,East,New York
8776,CA-2016-163636,14-06-2016,14-06-2016,Chicago,United States,Office Supplies,Art,OFF-AR-10001547,Newell 311,MP-18175,Mike Pelletier,Home Office,3.536,2,0.2,0.3094,Central,Illinois
8777,CA-2016-102813,19-01-2014,20-01-2014,Huntsville,United States,Furniture,Chairs,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",EA-14035,Erin Ashbrook,Corporate,528.43,5,0.3,0,Central,Texas
8778,CA-2016-102813,19-12-2017,23-12-2017,Huntsville,United States,Office Supplies,Paper,OFF-PA-10000520,Xerox 201,EA-14035,Erin Ashbrook,Corporate,41.472,8,0.2,14.5152,Central,Texas
8779,CA-2017-135377,28-11-2014,28-11-2014,New York City,United States,Furniture,Bookcases,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",BP-11095,Bart Pistole,Corporate,287.976,3,0.2,7.1994,East,New York
8780,CA-2015-165813,12-11-2014,16-11-2014,Salem,United States,Office Supplies,Storage,OFF-ST-10004258,Portable Personal File Box,BM-11785,Bryan Mills,Consumer,29.304,3,0.2,2.5641,West,Oregon
8781,CA-2015-133585,17-07-2017,19-07-2017,Houston,United States,Office Supplies,Art,OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,CM-12715,Craig Molinari,Corporate,55.328,2,0.2,6.2244,Central,Texas
8782,CA-2015-133585,02-10-2017,08-10-2017,Houston,United States,Furniture,Bookcases,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",CM-12715,Craig Molinari,Corporate,1227.9984,6,0.32,-36.1176,Central,Texas
8783,CA-2016-116911,13-11-2017,19-11-2017,Twin Falls,United States,Office Supplies,Binders,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,JD-16150,Justin Deggeller,Corporate,20.416,4,0.2,6.6352,West,Idaho
8784,CA-2016-116911,03-09-2017,07-09-2017,Twin Falls,United States,Furniture,Tables,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,JD-16150,Justin Deggeller,Corporate,1128.39,3,0,259.5297,West,Idaho
8785,US-2017-129224,07-07-2017,09-07-2017,Knoxville,United States,Office Supplies,Labels,OFF-LA-10003190,Avery 474,AS-10630,Ann Steele,Home Office,4.608,2,0.2,1.6704,South,Tennessee
8786,CA-2017-145765,11-11-2014,15-11-2014,Phoenix,United States,Technology,Phones,TEC-PH-10001305,Panasonic KX TS208W Corded phone,CM-11815,Candace McMahon,Corporate,195.96,5,0.2,19.596,West,Arizona
8787,CA-2017-145765,19-09-2017,25-09-2017,Phoenix,United States,Office Supplies,Paper,OFF-PA-10001534,Xerox 230,CM-11815,Candace McMahon,Corporate,15.552,3,0.2,5.4432,West,Arizona
8788,CA-2017-145765,30-03-2014,04-04-2014,Phoenix,United States,Technology,Accessories,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,CM-11815,Candace McMahon,Corporate,271.968,4,0.2,54.3936,West,Arizona
8789,CA-2017-126914,18-03-2014,21-03-2014,Monroe,United States,Furniture,Chairs,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,JE-15715,Joe Elijah,Consumer,698.352,3,0.2,52.3764,South,North Carolina
8790,CA-2017-126914,05-10-2015,09-10-2015,Monroe,United States,Furniture,Bookcases,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,JE-15715,Joe Elijah,Consumer,77.728,2,0.2,-3.8864,South,North Carolina
8791,CA-2015-169572,29-03-2016,02-04-2016,Richmond,United States,Office Supplies,Binders,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",AG-10525,Andy Gerbode,Corporate,46.62,9,0,21.4452,South,Virginia
8792,CA-2017-162075,14-01-2014,15-01-2014,Houston,United States,Technology,Phones,TEC-PH-10001557,Pyle PMP37LED,TT-21220,Thomas Thornton,Consumer,537.544,7,0.2,47.0351,Central,Texas
8793,CA-2014-162992,17-06-2016,19-06-2016,Los Angeles,United States,Office Supplies,Labels,OFF-LA-10001934,Avery 516,BP-11095,Bart Pistole,Corporate,14.62,2,0,6.8714,West,California
8794,CA-2014-162992,09-12-2017,11-12-2017,Los Angeles,United States,Office Supplies,Fasteners,OFF-FA-10004248,Advantus T-Pin Paper Clips,BP-11095,Bart Pistole,Corporate,22.55,5,0,8.7945,West,California
8795,CA-2014-162992,03-03-2014,08-03-2014,Los Angeles,United States,Technology,Phones,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,BP-11095,Bart Pistole,Corporate,583.8,5,0.2,72.975,West,California
8796,CA-2014-162992,16-09-2016,22-09-2016,Los Angeles,United States,Technology,Phones,TEC-PH-10002085,Clarity 53712,BP-11095,Bart Pistole,Corporate,211.168,4,0.2,15.8376,West,California
8797,CA-2016-106397,18-11-2014,21-11-2014,Orem,United States,Office Supplies,Paper,OFF-PA-10003441,Xerox 226,MJ-17740,Max Jones,Consumer,12.96,2,0,6.2208,West,Utah
8798,CA-2016-106397,14-05-2015,19-05-2015,Orem,United States,Office Supplies,Art,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,MJ-17740,Max Jones,Consumer,45.98,2,0,12.8744,West,Utah
8799,US-2016-150140,02-12-2017,06-12-2017,Burlington,United States,Technology,Phones,TEC-PH-10002555,Nortel Meridian M5316 Digital phone,VM-21685,Valerie Mitchum,Home Office,1294.75,5,0,336.635,East,Vermont
8800,CA-2014-116666,10-05-2014,14-05-2014,Philadelphia,United States,Technology,Copiers,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,KT-16480,Kean Thornton,Consumer,1799.97,5,0.4,239.996,East,Pennsylvania
8801,CA-2017-148992,03-09-2016,07-09-2016,Chicago,United States,Office Supplies,Paper,OFF-PA-10004285,Xerox 1959,CS-12250,Chris Selesnick,Corporate,10.688,2,0.2,3.7408,Central,Illinois
8802,CA-2016-140935,08-06-2017,10-06-2017,Oklahoma City,United States,Technology,Phones,TEC-PH-10000562,Samsung Convoy 3,AB-10015,Aaron Bergman,Consumer,221.98,2,0,62.1544,Central,Oklahoma
8803,CA-2016-140935,14-07-2015,19-07-2015,Oklahoma City,United States,Furniture,Bookcases,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",AB-10015,Aaron Bergman,Consumer,341.96,2,0,54.7136,Central,Oklahoma
8804,CA-2014-157644,03-12-2016,07-12-2016,New York City,United States,Technology,Accessories,TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",AH-10030,Aaron Hawkins,Corporate,34.77,3,0,11.4741,East,New York
8805,CA-2014-157644,10-10-2016,12-10-2016,New York City,United States,Office Supplies,Labels,OFF-LA-10003148,Avery 51,AH-10030,Aaron Hawkins,Corporate,18.9,3,0,8.694,East,New York
8806,US-2017-100398,20-11-2015,23-11-2015,Salt Lake City,United States,Office Supplies,Binders,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",DO-13435,Denny Ordway,Consumer,102.72,3,0.2,37.236,West,Utah
8807,CA-2016-113082,30-06-2017,02-07-2017,Utica,United States,Furniture,Furnishings,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",MC-17590,Matt Collister,Corporate,40.48,2,0,14.5728,East,New York
8808,US-2017-110646,28-08-2015,04-09-2015,Philadelphia,United States,Office Supplies,Binders,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",JF-15190,Jamie Frazer,Consumer,33.282,3,0.7,-27.735,East,Pennsylvania
8809,US-2017-110646,17-02-2017,19-02-2017,Philadelphia,United States,Technology,Phones,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,JF-15190,Jamie Frazer,Consumer,118.65,5,0.4,19.775,East,Pennsylvania
8810,US-2017-110646,02-11-2015,06-11-2015,Philadelphia,United States,Office Supplies,Labels,OFF-LA-10001404,Avery 517,JF-15190,Jamie Frazer,Consumer,14.76,5,0.2,4.9815,East,Pennsylvania
8811,CA-2017-120614,17-10-2016,21-10-2016,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",SM-20950,Suzanne McNair,Corporate,37.52,4,0,18.0096,West,California
8812,US-2016-140172,28-07-2016,29-07-2016,Jackson,United States,Office Supplies,Appliances,OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,SP-20650,Stephanie Phelps,Corporate,207.144,3,0.1,48.3336,Central,Michigan
8813,US-2016-140172,25-08-2017,29-08-2017,Jackson,United States,Office Supplies,Art,OFF-AR-10002766,Prang Drawing Pencil Set,SP-20650,Stephanie Phelps,Corporate,13.9,5,0,3.753,Central,Michigan
8814,CA-2015-127754,16-11-2014,18-11-2014,Glendale,United States,Furniture,Chairs,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,CK-12760,Cyma Kinney,Corporate,266.352,3,0.2,13.3176,West,Arizona
8815,CA-2015-144274,03-12-2015,07-12-2015,Wilmington,United States,Technology,Phones,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,PW-19240,Pierre Wener,Consumer,307.98,2,0,89.3142,East,Delaware
8816,CA-2015-144274,01-03-2015,04-03-2015,Wilmington,United States,Office Supplies,Paper,OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",PW-19240,Pierre Wener,Consumer,44.1,6,0,20.727,East,Delaware
8817,CA-2015-144274,20-09-2014,23-09-2014,Wilmington,United States,Office Supplies,Art,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",PW-19240,Pierre Wener,Consumer,13.12,4,0,5.6416,East,Delaware
8818,CA-2015-144274,25-04-2017,27-04-2017,Wilmington,United States,Office Supplies,Envelopes,OFF-EN-10003286,Staple envelope,PW-19240,Pierre Wener,Consumer,16.56,2,0,7.7832,East,Delaware
8819,CA-2015-144274,28-06-2015,03-07-2015,Wilmington,United States,Office Supplies,Paper,OFF-PA-10003441,Xerox 226,PW-19240,Pierre Wener,Consumer,38.88,6,0,18.6624,East,Delaware
8820,CA-2015-142930,24-03-2016,26-03-2016,Austin,United States,Office Supplies,Paper,OFF-PA-10003395,Xerox 1941,EB-14170,Evan Bailliet,Consumer,335.52,4,0.2,117.432,Central,Texas
8821,CA-2017-100622,16-08-2015,20-08-2015,Orlando,United States,Technology,Copiers,TEC-CO-10003236,Canon Image Class D660 Copier,DK-13090,Dave Kipp,Consumer,959.984,2,0.2,311.9948,South,Florida
8822,CA-2017-100622,09-07-2014,14-07-2014,Orlando,United States,Office Supplies,Binders,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,DK-13090,Dave Kipp,Consumer,4.086,2,0.7,-2.9964,South,Florida
8823,CA-2017-100622,28-05-2017,01-06-2017,Orlando,United States,Office Supplies,Art,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,DK-13090,Dave Kipp,Consumer,55.984,2,0.2,4.1988,South,Florida
8824,CA-2017-100622,02-12-2016,04-12-2016,Orlando,United States,Office Supplies,Paper,OFF-PA-10002947,Xerox 1923,DK-13090,Dave Kipp,Consumer,10.688,2,0.2,3.7408,South,Florida
8825,CA-2017-117156,30-05-2017,03-06-2017,Reading,United States,Office Supplies,Envelopes,OFF-EN-10003845,Colored Envelopes,TB-21055,Ted Butterfield,Consumer,8.856,3,0.2,2.8782,East,Pennsylvania
8826,CA-2015-115399,25-09-2016,27-09-2016,Philadelphia,United States,Office Supplies,Labels,OFF-LA-10003190,Avery 474,AG-10900,Arthur Gainer,Consumer,6.912,3,0.2,2.5056,East,Pennsylvania
8827,US-2014-157847,06-08-2015,10-08-2015,Houston,United States,Office Supplies,Paper,OFF-PA-10002986,Xerox 1898,SC-20020,Sam Craven,Consumer,26.72,5,0.2,9.352,Central,Texas
8828,US-2014-157847,29-06-2017,30-06-2017,Houston,United States,Office Supplies,Paper,OFF-PA-10001593,Xerox 1947,SC-20020,Sam Craven,Consumer,33.488,7,0.2,10.465,Central,Texas
8829,CA-2015-115168,26-11-2016,30-11-2016,Saint Charles,United States,Office Supplies,Paper,OFF-PA-10000528,Xerox 1981,BB-11545,Brenda Bowman,Corporate,10.56,2,0,4.752,Central,Missouri
8830,CA-2014-109680,13-11-2015,17-11-2015,Indianapolis,United States,Office Supplies,Storage,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,VP-21760,Victoria Pisteka,Corporate,386.34,2,0,54.0876,Central,Indiana
8831,CA-2016-167983,27-03-2017,01-04-2017,Seattle,United States,Office Supplies,Binders,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,RP-19270,Rachel Payne,Corporate,33.44,10,0.2,11.704,West,Washington
8832,CA-2015-145324,13-11-2015,17-11-2015,Harrisonburg,United States,Furniture,Furnishings,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,DH-13675,Duane Huffman,Home Office,39.96,2,0,14.3856,South,Virginia
8833,CA-2015-153423,19-03-2015,22-03-2015,Rochester,United States,Office Supplies,Binders,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,SW-20455,Shaun Weien,Consumer,1217.568,2,0.2,456.588,East,New York
8834,US-2017-132675,08-12-2016,10-12-2016,Sandy Springs,United States,Office Supplies,Storage,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",KF-16285,Karen Ferguson,Home Office,15.51,1,0,3.8775,South,Georgia
8835,US-2017-132675,09-12-2017,11-12-2017,Sandy Springs,United States,Technology,Phones,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,KF-16285,Karen Ferguson,Home Office,89.9,2,0,25.172,South,Georgia
8836,US-2017-132675,26-11-2014,01-12-2014,Sandy Springs,United States,Office Supplies,Art,OFF-AR-10000614,Barrel Sharpener,KF-16285,Karen Ferguson,Home Office,14.28,4,0,3.7128,South,Georgia
8837,US-2017-132675,04-06-2016,09-06-2016,Sandy Springs,United States,Office Supplies,Art,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",KF-16285,Karen Ferguson,Home Office,12.72,3,0,4.9608,South,Georgia
8838,US-2017-132675,04-06-2016,09-06-2016,Sandy Springs,United States,Office Supplies,Labels,OFF-LA-10003766,Self-Adhesive Removable Labels,KF-16285,Karen Ferguson,Home Office,15.75,5,0,7.56,South,Georgia
8839,CA-2014-153808,04-06-2016,09-06-2016,Los Angeles,United States,Office Supplies,Art,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,FH-14275,Frank Hawley,Corporate,70.95,3,0,18.447,West,California
8840,CA-2014-153808,28-11-2015,04-12-2015,Los Angeles,United States,Office Supplies,Binders,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",FH-14275,Frank Hawley,Corporate,65.568,2,0.2,23.7684,West,California
8841,CA-2014-153808,17-01-2015,24-01-2015,Los Angeles,United States,Technology,Accessories,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,FH-14275,Frank Hawley,Corporate,299.97,3,0,131.9868,West,California
8842,US-2016-112396,11-05-2014,16-05-2014,San Francisco,United States,Technology,Accessories,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,JR-16210,Justin Ritter,Corporate,89.97,3,0,39.5868,West,California
8843,US-2016-112396,20-07-2017,26-07-2017,San Francisco,United States,Technology,Accessories,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,JR-16210,Justin Ritter,Corporate,31.86,2,0,11.151,West,California
8844,CA-2014-141173,09-06-2017,13-06-2017,Minneapolis,United States,Office Supplies,Storage,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,JC-16105,Julie Creighton,Corporate,67.15,5,0,16.7875,Central,Minnesota
8845,CA-2017-156664,18-03-2017,23-03-2017,Columbus,United States,Office Supplies,Binders,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",BP-11290,Beth Paige,Consumer,7.236,3,0.7,-6.03,East,Ohio
8846,CA-2017-156664,19-11-2016,24-11-2016,Columbus,United States,Office Supplies,Fasteners,OFF-FA-10002988,Ideal Clamps,BP-11290,Beth Paige,Consumer,4.824,3,0.2,1.7487,East,Ohio
8847,CA-2017-156664,26-04-2017,27-04-2017,Columbus,United States,Office Supplies,Paper,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",BP-11290,Beth Paige,Consumer,91.36,5,0.2,29.692,East,Ohio
8848,CA-2017-156664,03-09-2016,09-09-2016,Columbus,United States,Office Supplies,Appliances,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,BP-11290,Beth Paige,Consumer,130.112,2,0.2,13.0112,East,Ohio
8849,CA-2015-140718,21-09-2015,24-09-2015,Raleigh,United States,Technology,Phones,TEC-PH-10003505,Geemarc AmpliPOWER60,FA-14230,Frank Atkinson,Corporate,74.24,1,0.2,8.352,South,North Carolina
8850,CA-2015-140718,01-12-2015,02-12-2015,Raleigh,United States,Furniture,Furnishings,FUR-FU-10000076,24-Hour Round Wall Clock,FA-14230,Frank Atkinson,Corporate,159.84,10,0.2,45.954,South,North Carolina
