Row ID,Order ID,Order Date,Ship Date,City,Country,Category,Sub-Category,Product ID,Product Name,Customer ID,Customer Name,Segment,Sales,Quantity,Discount,Profit
8372,CA-2014-165393,12/27/2014,12/30/2014,Fort Worth,United States,Office Supplies,Binders,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,NC-18415,Nathan Cano,Consumer,4.984,1,0.8,-8.4728
8373,CA-2016-113726,11/24/2016,12-01-2016,Seattle,United States,Furniture,Furnishings,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,SC-20680,Steve Carroll,Home Office,82.26,3,0,33.7266
8374,CA-2016-152940,11-10-2016,11/13/2016,San Francisco,United States,Office Supplies,Storage,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,RO-19780,Rose O'Brian,Consumer,29.74,1,0,4.461
8375,CA-2015-158701,01-05-2015,01-10-2015,San Francisco,United States,Office Supplies,Appliances,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,JL-15175,James Lanier,Home Office,87.36,6,0,23.5872
8376,CA-2015-158701,01-05-2015,01-10-2015,San Francisco,United States,Office Supplies,Binders,OFF-BI-10001294,Fellowes Binding Cases,JL-15175,James Lanier,Home Office,56.16,6,0.2,17.55
8377,CA-2017-156272,3/21/2017,3/27/2017,Pompano Beach,United States,Office Supplies,Appliances,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,PW-19030,Pauline Webber,Corporate,64.384,1,0.2,8.048
8378,CA-2015-162964,11-12-2015,11/18/2015,Houston,United States,Office Supplies,Storage,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",MF-18250,Monica Federle,Corporate,64.784,1,0.2,-14.5764
8379,CA-2015-162964,11-12-2015,11/18/2015,Houston,United States,Office Supplies,Paper,OFF-PA-10003349,Xerox 1957,MF-18250,Monica Federle,Corporate,15.552,3,0.2,5.6376
8380,CA-2015-162964,11-12-2015,11/18/2015,Houston,United States,Office Supplies,Envelopes,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",MF-18250,Monica Federle,Corporate,223.888,7,0.2,69.965
8381,CA-2014-103527,09-09-2014,9/14/2014,Chicago,United States,Office Supplies,Paper,OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",CC-12220,Chris Cortes,Consumer,10.896,3,0.2,3.405
8382,CA-2016-134544,3/17/2016,3/19/2016,San Francisco,United States,Technology,Phones,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,AC-10660,Anna Chung,Consumer,84.784,2,0.2,-20.1362
8383,CA-2016-163048,02-08-2016,2/15/2016,Houston,United States,Furniture,Chairs,FUR-CH-10001270,Harbour Creations Steel Folding Chair,MH-17440,Mark Haberlin,Corporate,241.5,4,0.3,0
8384,CA-2016-145135,11/26/2016,11/28/2016,Shelton,United States,Technology,Accessories,TEC-AC-10003447,Micropad Numeric Keypads,CD-12790,Cynthia Delaney,Home Office,59.97,3,0,14.9925
8385,CA-2016-145135,11/26/2016,11/28/2016,Shelton,United States,Office Supplies,Paper,OFF-PA-10004285,Xerox 1959,CD-12790,Cynthia Delaney,Home Office,13.36,2,0,6.4128
8386,CA-2017-137582,09-04-2017,09-08-2017,Oakland,United States,Office Supplies,Binders,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,CV-12805,Cynthia Voltz,Corporate,11.808,3,0.2,4.1328
8387,CA-2015-149601,5/28/2015,06-03-2015,Manchester,United States,Office Supplies,Storage,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,TB-21625,Trudy Brown,Consumer,16.24,1,0,2.436
8388,CA-2015-149601,5/28/2015,06-03-2015,Manchester,United States,Office Supplies,Storage,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",TB-21625,Trudy Brown,Consumer,77.55,5,0,21.714
8389,CA-2014-139423,11-01-2014,11-05-2014,Orange,United States,Office Supplies,Appliances,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,DG-13300,Deirdre Greer,Corporate,76.12,2,0,22.0748
8390,CA-2016-102596,12/27/2016,12/30/2016,Akron,United States,Office Supplies,Fasteners,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",RD-19810,Ross DeVincentis,Home Office,17.184,6,0.2,6.2292
8391,CA-2017-153227,12-04-2017,12-06-2017,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",CS-12250,Chris Selesnick,Corporate,11.76,2,0,5.7624
8392,CA-2017-110625,12/23/2017,12/30/2017,Danbury,United States,Furniture,Furnishings,FUR-FU-10001473,DAX Wood Document Frame,JB-16045,Julia Barnett,Home Office,27.46,2,0,9.8856
8393,CA-2016-142594,12-01-2016,12-06-2016,Franklin,United States,Technology,Phones,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,EJ-14155,Eva Jacobs,Consumer,137.94,3,0,35.8644
8394,CA-2016-142594,12-01-2016,12-06-2016,Franklin,United States,Furniture,Furnishings,FUR-FU-10002045,"Executive Impressions 14""",EJ-14155,Eva Jacobs,Consumer,111.15,5,0,48.906
8395,CA-2016-142594,12-01-2016,12-06-2016,Franklin,United States,Office Supplies,Appliances,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,EJ-14155,Eva Jacobs,Consumer,901.95,3,0,297.6435
8396,CA-2016-142594,12-01-2016,12-06-2016,Franklin,United States,Furniture,Tables,FUR-TA-10001095,Chromcraft Round Conference Tables,EJ-14155,Eva Jacobs,Consumer,366.009,3,0.3,-47.0583
8397,CA-2014-152254,6/30/2014,6/30/2014,Wilmington,United States,Office Supplies,Paper,OFF-PA-10001144,Xerox 1913,BD-11620,Brian DeCherney,Consumer,310.688,7,0.2,108.7408
8398,US-2014-120236,09-03-2014,09-04-2014,Houston,United States,Office Supplies,Binders,OFF-BI-10004099,GBC VeloBinder Strips,MR-17545,Mathew Reese,Home Office,7.68,5,0.8,-11.52
8399,CA-2017-120061,11-02-2017,11-07-2017,Springfield,United States,Furniture,Chairs,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,SR-20425,Sharelle Roach,Home Office,155.372,2,0.3,-35.5136
8400,CA-2015-133837,4/13/2015,4/18/2015,Glendale,United States,Office Supplies,Storage,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",TH-21100,Thea Hendricks,Consumer,10.744,1,0.2,0.8058
8401,CA-2015-110814,12-05-2015,12-09-2015,New York City,United States,Office Supplies,Binders,OFF-BI-10002026,Avery Arch Ring Binders,BD-11635,Brian Derr,Consumer,232.4,5,0.2,78.435
8402,CA-2015-110814,12-05-2015,12-09-2015,New York City,United States,Furniture,Chairs,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",BD-11635,Brian Derr,Consumer,164.646,3,0.1,12.8058
8403,CA-2015-110814,12-05-2015,12-09-2015,New York City,United States,Office Supplies,Paper,OFF-PA-10004156,Xerox 188,BD-11635,Brian Derr,Consumer,22.68,2,0,11.1132
8404,CA-2016-154067,02-01-2016,02-07-2016,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10002254,Xerox 1883,SM-20950,Suzanne McNair,Corporate,105.52,4,0,48.5392
8405,CA-2017-140480,07-08-2017,07-12-2017,Newark,United States,Furniture,Furnishings,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,HE-14800,Harold Engle,Corporate,83.92,4,0,5.8744
8406,CA-2017-140480,07-08-2017,07-12-2017,Newark,United States,Technology,Accessories,TEC-AC-10002473,Maxell 4.7GB DVD-R,HE-14800,Harold Engle,Corporate,141.9,5,0,58.179
8407,CA-2017-140480,07-08-2017,07-12-2017,Newark,United States,Furniture,Furnishings,FUR-FU-10001057,Tensor Track Tree Floor Lamp,HE-14800,Harold Engle,Corporate,39.98,2,0,9.1954
8408,CA-2017-140480,07-08-2017,07-12-2017,Newark,United States,Office Supplies,Art,OFF-AR-10001419,Newell 325,HE-14800,Harold Engle,Corporate,28.91,7,0,8.673
8409,CA-2017-140480,07-08-2017,07-12-2017,Newark,United States,Office Supplies,Art,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,HE-14800,Harold Engle,Corporate,174.95,5,0,45.487
8410,CA-2015-134082,12-11-2015,12/17/2015,San Bernardino,United States,Office Supplies,Binders,OFF-BI-10004230,GBC Recycled Grain Textured Covers,JK-15640,Jim Kriz,Home Office,110.528,4,0.2,38.6848
8411,CA-2016-130820,11/15/2016,11/15/2016,Burlington,United States,Furniture,Tables,FUR-TA-10001768,Hon Racetrack Conference Tables,ON-18715,Odella Nelson,Corporate,630.024,4,0.4,-199.5076
8412,CA-2016-159765,05-09-2016,05-12-2016,Salem,United States,Office Supplies,Art,OFF-AR-10003514,4009 Highlighters by Sanford,TH-21100,Thea Hendricks,Consumer,27.86,7,0,9.1938
8413,CA-2017-132290,03-10-2017,3/14/2017,Dallas,United States,Furniture,Tables,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",MD-17350,Maribeth Dona,Consumer,933.408,4,0.3,-173.3472
8414,CA-2016-147109,12/17/2016,12/21/2016,Arlington,United States,Office Supplies,Paper,OFF-PA-10001972,Xerox 214,AH-10075,Adam Hart,Corporate,51.84,10,0.2,18.144
8415,CA-2016-147109,12/17/2016,12/21/2016,Arlington,United States,Technology,Accessories,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,AH-10075,Adam Hart,Corporate,165.6,3,0.2,-6.21
8416,CA-2017-107265,04-06-2017,04-12-2017,Marion,United States,Office Supplies,Paper,OFF-PA-10000474,Easy-staple paper,ML-17755,Max Ludwig,Home Office,106.32,3,0,49.9704
8417,CA-2017-118199,05-09-2017,05-11-2017,Seattle,United States,Office Supplies,Binders,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",LB-16795,Laurel Beltran,Home Office,147.92,5,0.2,46.225
8418,CA-2017-118199,05-09-2017,05-11-2017,Seattle,United States,Office Supplies,Storage,OFF-ST-10000604,Home/Office Personal File Carts,LB-16795,Laurel Beltran,Home Office,104.28,3,0,26.07
8419,CA-2017-118199,05-09-2017,05-11-2017,Seattle,United States,Furniture,Tables,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",LB-16795,Laurel Beltran,Home Office,286.85,1,0,63.107
8420,CA-2017-118199,05-09-2017,05-11-2017,Seattle,United States,Office Supplies,Storage,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,LB-16795,Laurel Beltran,Home Office,66.96,4,0,2.6784
8421,CA-2017-118199,05-09-2017,05-11-2017,Seattle,United States,Technology,Accessories,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,LB-16795,Laurel Beltran,Home Office,199.98,2,0,87.9912
8422,CA-2017-150091,10-12-2017,10/16/2017,Lakewood,United States,Technology,Accessories,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,NP-18670,Nora Paige,Consumer,45,3,0,4.95
8423,CA-2017-150091,10-12-2017,10/16/2017,Lakewood,United States,Office Supplies,Fasteners,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",NP-18670,Nora Paige,Consumer,17.9,5,0,8.771
8424,CA-2017-150091,10-12-2017,10/16/2017,Lakewood,United States,Furniture,Furnishings,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,NP-18670,Nora Paige,Consumer,40.48,2,0,17.4064
8425,CA-2017-150091,10-12-2017,10/16/2017,Lakewood,United States,Furniture,Bookcases,FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",NP-18670,Nora Paige,Consumer,2154.9,5,0,129.294
8426,CA-2016-137652,8/28/2016,8/30/2016,Cincinnati,United States,Office Supplies,Binders,OFF-BI-10004099,GBC VeloBinder Strips,EB-13750,Edward Becker,Corporate,18.432,8,0.7,-12.288
8427,CA-2015-128356,10-02-2015,10-07-2015,Thornton,United States,Office Supplies,Supplies,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",RP-19390,Resi Pölking,Consumer,10.944,2,0.2,0.9576
8428,CA-2017-167017,11/23/2017,11/25/2017,Roseville,United States,Office Supplies,Supplies,OFF-SU-10001935,Staple remover,DC-12850,Dan Campbell,Consumer,4.36,2,0,0.1744
8429,US-2017-132220,11-12-2017,11/16/2017,Tempe,United States,Technology,Accessories,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,DJ-13510,Don Jones,Corporate,62.352,6,0.2,-10.9116
8430,CA-2016-118129,12/19/2016,12/21/2016,Reading,United States,Furniture,Furnishings,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",CL-12565,Clay Ludtke,Consumer,303.92,5,0.2,-30.392
8431,US-2014-113124,3/30/2014,04-05-2014,Apple Valley,United States,Office Supplies,Storage,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,NC-18340,Nat Carroll,Consumer,129.3,2,0,6.465
8432,CA-2017-155621,11-08-2017,11/13/2017,Baltimore,United States,Furniture,Furnishings,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,KN-16450,Kean Nguyen,Corporate,274.2,10,0,112.422
8433,US-2014-127635,9/14/2014,9/18/2014,Corpus Christi,United States,Office Supplies,Fasteners,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,SC-20260,Scott Cohen,Corporate,6.048,4,0.2,-1.3608
8434,US-2014-127635,9/14/2014,9/18/2014,Corpus Christi,United States,Office Supplies,Paper,OFF-PA-10004610,Xerox 1900,SC-20260,Scott Cohen,Corporate,6.848,2,0.2,2.14
8435,US-2014-127635,9/14/2014,9/18/2014,Corpus Christi,United States,Furniture,Furnishings,FUR-FU-10000550,Stacking Trays by OIC,SC-20260,Scott Cohen,Corporate,9.96,5,0.6,-6.723
8436,US-2014-127635,9/14/2014,9/18/2014,Corpus Christi,United States,Office Supplies,Binders,OFF-BI-10001721,Trimflex Flexible Post Binders,SC-20260,Scott Cohen,Corporate,8.552,2,0.8,-13.6832
8437,CA-2015-151470,9/20/2015,9/26/2015,Las Vegas,United States,Office Supplies,Binders,OFF-BI-10004040,Wilson Jones Impact Binders,AM-10705,Anne McFarland,Consumer,45.584,11,0.2,16.5242
8438,CA-2015-112823,12-10-2015,12/16/2015,Cleveland,United States,Technology,Accessories,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,RA-19945,Ryan Akin,Consumer,25.488,2,0.2,4.4604
8439,CA-2014-108861,5/28/2014,06-01-2014,Seattle,United States,Office Supplies,Binders,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",MM-17260,Magdelene Morse,Consumer,136.96,4,0.2,51.36
8440,CA-2017-114370,3/14/2017,3/17/2017,Chicago,United States,Technology,Phones,TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,BN-11470,Brad Norvell,Corporate,49.616,2,0.2,4.9616
8441,CA-2016-158302,12-08-2016,12-12-2016,Columbus,United States,Office Supplies,Paper,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",JB-16045,Julia Barnett,Home Office,10.584,3,0.2,3.4398
8442,CA-2017-145779,05-06-2017,05-10-2017,Tucson,United States,Office Supplies,Paper,OFF-PA-10002254,Xerox 1883,DB-13615,Doug Bickford,Consumer,84.416,4,0.2,27.4352
8443,US-2016-155173,03-06-2016,03-10-2016,Philadelphia,United States,Technology,Phones,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,JB-16045,Julia Barnett,Home Office,431.94,2,0.4,-71.99
8444,US-2016-155173,03-06-2016,03-10-2016,Philadelphia,United States,Office Supplies,Binders,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,JB-16045,Julia Barnett,Home Office,2.043,1,0.7,-1.4982
8445,US-2016-155173,03-06-2016,03-10-2016,Philadelphia,United States,Technology,Phones,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,JB-16045,Julia Barnett,Home Office,68.238,3,0.4,-12.5103
8446,CA-2017-125451,10/23/2017,10/24/2017,Cranston,United States,Furniture,Tables,FUR-TA-10001039,KI Adjustable-Height Table,AH-10075,Adam Hart,Corporate,240.744,4,0.3,-13.7568
8447,CA-2017-125451,10/23/2017,10/24/2017,Cranston,United States,Furniture,Furnishings,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",AH-10075,Adam Hart,Corporate,35,4,0,14.7
8448,CA-2017-125451,10/23/2017,10/24/2017,Cranston,United States,Furniture,Furnishings,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,AH-10075,Adam Hart,Corporate,210.68,2,0,50.5632
8449,CA-2017-125451,10/23/2017,10/24/2017,Cranston,United States,Furniture,Tables,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",AH-10075,Adam Hart,Corporate,637.896,3,0.3,-127.5792
8450,CA-2017-125451,10/23/2017,10/24/2017,Cranston,United States,Office Supplies,Paper,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",AH-10075,Adam Hart,Corporate,43.44,8,0,21.2856
8451,CA-2017-125451,10/23/2017,10/24/2017,Cranston,United States,Office Supplies,Appliances,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,AH-10075,Adam Hart,Corporate,2.22,1,0,0.666
8452,CA-2014-131387,4/28/2014,4/30/2014,San Francisco,United States,Technology,Phones,TEC-PH-10001459,Samsung Galaxy Mega 6.3,AI-10855,Arianne Irving,Consumer,1679.96,5,0.2,125.997
8453,CA-2016-125087,4/18/2016,4/23/2016,Houston,United States,Furniture,Chairs,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",TH-21115,Thea Hudgings,Corporate,344.372,4,0.3,-93.4724
8454,CA-2016-125087,4/18/2016,4/23/2016,Houston,United States,Office Supplies,Storage,OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,TH-21115,Thea Hudgings,Corporate,1554.936,3,0.2,77.7468
8455,CA-2016-125087,4/18/2016,4/23/2016,Houston,United States,Furniture,Furnishings,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",TH-21115,Thea Hudgings,Corporate,127.88,5,0.6,-67.137
8456,CA-2016-154081,5/22/2016,5/29/2016,Los Angeles,United States,Technology,Phones,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,JE-15610,Jim Epp,Corporate,222.384,2,0.2,22.2384
8457,US-2017-118556,5/28/2017,06-02-2017,Chicago,United States,Furniture,Chairs,FUR-CH-10001146,"Global Task Chair, Black",TH-21235,Tiffany House,Corporate,106.869,3,0.3,-29.0073
8458,US-2017-118556,5/28/2017,06-02-2017,Chicago,United States,Office Supplies,Binders,OFF-BI-10004364,Storex Dura Pro Binders,TH-21235,Tiffany House,Corporate,3.564,3,0.8,-6.237
8459,CA-2014-126200,8/25/2014,8/29/2014,Houston,United States,Office Supplies,Binders,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",JE-15715,Joe Elijah,Consumer,25.68,3,0.8,-39.804
8460,CA-2014-126200,8/25/2014,8/29/2014,Houston,United States,Office Supplies,Binders,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",JE-15715,Joe Elijah,Consumer,12.384,3,0.8,-19.8144
8461,CA-2014-146500,8/30/2014,09-04-2014,Bristol,United States,Office Supplies,Binders,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,AT-10735,Annie Thurman,Consumer,25.3,5,0,11.891
8462,CA-2014-146500,8/30/2014,09-04-2014,Bristol,United States,Office Supplies,Storage,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,AT-10735,Annie Thurman,Consumer,95.94,3,0,9.594
8463,CA-2015-169537,09-03-2015,09-07-2015,Holland,United States,Office Supplies,Labels,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,JH-15820,John Huston,Consumer,7.5,2,0,3.6
8464,CA-2014-100881,3/28/2014,04-01-2014,Albuquerque,United States,Technology,Phones,TEC-PH-10003273,AT&T TR1909W,DR-12940,Daniel Raglin,Home Office,302.376,3,0.2,22.6782
8465,CA-2015-144043,05-10-2015,5/15/2015,Louisville,United States,Technology,Accessories,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,AB-10165,Alan Barnes,Consumer,46.688,4,0.2,-2.918
8466,CA-2015-116512,04-09-2015,4/14/2015,New York City,United States,Office Supplies,Storage,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",MC-18100,Mick Crebagga,Consumer,17.94,3,0,3.0498
8467,CA-2015-101000,04-09-2015,4/14/2015,Norwich,United States,Office Supplies,Appliances,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,IG-15085,Ivan Gibson,Consumer,370.14,3,0,144.3546
8468,CA-2016-168557,9/19/2016,9/23/2016,San Francisco,United States,Office Supplies,Binders,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,FH-14275,Frank Hawley,Corporate,8.928,2,0.2,3.1248
8469,US-2016-164196,11-11-2016,11/17/2016,Noblesville,United States,Furniture,Tables,FUR-TA-10001950,Balt Solid Wood Round Tables,AS-10285,Alejandro Savely,Corporate,2678.94,6,0,241.1046
8470,US-2017-132031,4/23/2017,4/27/2017,Clarksville,United States,Furniture,Bookcases,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,PN-18775,Parhena Norris,Home Office,387.136,4,0.2,-14.5176
8471,US-2017-132031,4/23/2017,4/27/2017,Clarksville,United States,Technology,Accessories,TEC-AC-10002473,Maxell 4.7GB DVD-R,PN-18775,Parhena Norris,Home Office,45.408,2,0.2,11.9196
8472,US-2017-132031,4/23/2017,4/27/2017,Clarksville,United States,Furniture,Furnishings,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,PN-18775,Parhena Norris,Home Office,77.952,3,0.2,-11.6928
8473,US-2017-132031,4/23/2017,4/27/2017,Clarksville,United States,Office Supplies,Labels,OFF-LA-10000081,Avery 496,PN-18775,Parhena Norris,Home Office,3,1,0.2,1.05
8474,CA-2015-169733,10/22/2015,10/26/2015,Hollywood,United States,Office Supplies,Storage,OFF-ST-10000876,Eldon Simplefile Box Office,GM-14500,Gene McClure,Consumer,9.952,1,0.2,0.9952
8475,CA-2017-169404,04-09-2017,4/14/2017,York,United States,Office Supplies,Binders,OFF-BI-10004492,Tuf-Vin Binders,NC-18625,Noah Childs,Corporate,37.896,4,0.7,-29.0536
8476,CA-2017-169404,04-09-2017,4/14/2017,York,United States,Office Supplies,Paper,OFF-PA-10001033,Xerox 1893,NC-18625,Noah Childs,Corporate,65.584,2,0.2,23.7742
8477,CA-2017-134880,10/27/2017,11-01-2017,Mesa,United States,Office Supplies,Paper,OFF-PA-10004039,Xerox 1882,TW-21025,Tamara Willingham,Home Office,44.784,1,0.2,16.2342
8478,CA-2015-145758,10/30/2015,10/30/2015,New York City,United States,Technology,Machines,TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,BF-11020,Barry Französisch,Corporate,1035.8,4,0,269.308
8479,CA-2017-158736,12/18/2017,12/24/2017,San Francisco,United States,Office Supplies,Art,OFF-AR-10002578,Newell 335,TT-21460,Tonja Turnell,Home Office,5.76,2,0,1.6704
8480,US-2016-119270,03-12-2016,3/16/2016,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),SW-20245,Scot Wooten,Consumer,19.98,2,0,8.991
8481,CA-2014-109890,7/21/2014,7/27/2014,Omaha,United States,Technology,Phones,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,PG-18820,Patrick Gardner,Consumer,35.98,2,0,10.0744
8482,CA-2016-138583,5/24/2016,5/28/2016,Philadelphia,United States,Office Supplies,Art,OFF-AR-10001860,BIC Liqua Brite Liner,DP-13390,Dennis Pardue,Home Office,16.656,3,0.2,3.3312
8483,US-2017-118535,02-11-2017,2/15/2017,New York City,United States,Office Supplies,Labels,OFF-LA-10001297,Avery 473,DJ-13510,Don Jones,Corporate,20.7,2,0,9.936
8484,CA-2016-126284,9/20/2016,9/24/2016,Grand Rapids,United States,Office Supplies,Binders,OFF-BI-10004828,GBC Poly Designer Binding Covers,EN-13780,Edward Nazzal,Consumer,83.7,5,0,41.013
8485,CA-2017-142391,9/24/2017,9/24/2017,Seattle,United States,Furniture,Furnishings,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,PB-19150,Philip Brown,Consumer,199.8,10,0,71.928
8486,CA-2017-124716,3/27/2017,3/31/2017,Fresno,United States,Office Supplies,Paper,OFF-PA-10000740,Xerox 1982,BD-11560,Brendan Dodson,Home Office,45.68,2,0,21.0128
8487,CA-2017-124716,3/27/2017,3/31/2017,Fresno,United States,Office Supplies,Paper,OFF-PA-10001144,Xerox 1913,BD-11560,Brendan Dodson,Home Office,110.96,2,0,53.2608
8488,CA-2017-124716,3/27/2017,3/31/2017,Fresno,United States,Office Supplies,Paper,OFF-PA-10000859,Unpadded Memo Slips,BD-11560,Brendan Dodson,Home Office,11.94,3,0,5.97
8489,CA-2016-158841,02-02-2016,02-04-2016,Arlington,United States,Technology,Machines,TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",SE-20110,Sanjit Engle,Consumer,8749.95,5,0,2799.984
8490,CA-2016-158841,02-02-2016,02-04-2016,Arlington,United States,Office Supplies,Binders,OFF-BI-10002557,Presstex Flexible Ring Binders,SE-20110,Sanjit Engle,Consumer,36.4,8,0,18.2
8491,CA-2016-158841,02-02-2016,02-04-2016,Arlington,United States,Furniture,Furnishings,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,SE-20110,Sanjit Engle,Consumer,18.69,7,0,7.1022
8492,CA-2017-106824,07-07-2017,07-11-2017,Los Angeles,United States,Office Supplies,Fasteners,OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",AT-10735,Annie Thurman,Consumer,5.94,3,0,0.1188
8493,CA-2015-109190,10/23/2015,10/28/2015,Lubbock,United States,Office Supplies,Paper,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",CC-12685,Craig Carroll,Consumer,60.736,8,0.2,20.4984
8494,CA-2015-109190,10/23/2015,10/28/2015,Lubbock,United States,Technology,Copiers,TEC-CO-10001943,Canon PC-428 Personal Copier,CC-12685,Craig Carroll,Consumer,479.976,3,0.2,161.9919
8495,CA-2015-109190,10/23/2015,10/28/2015,Lubbock,United States,Office Supplies,Binders,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,CC-12685,Craig Carroll,Consumer,6.08,1,0.8,-10.336
8496,CA-2016-143154,12-02-2016,12-08-2016,Longmont,United States,Technology,Accessories,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,AS-10225,Alan Schoenberger,Corporate,165.6,3,0.2,-6.21
8497,CA-2014-169061,03-05-2014,03-08-2014,Yonkers,United States,Office Supplies,Art,OFF-AR-10000588,Newell 345,AB-10150,Aimee Bixby,Consumer,59.52,3,0,15.4752
8498,CA-2014-169061,03-05-2014,03-08-2014,Yonkers,United States,Technology,Accessories,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,AB-10150,Aimee Bixby,Consumer,479.97,3,0,177.5889
